"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.38","49.96","KELOWNA","1123939","2023-01-16","2023","01","16","","5.1","","0.5","","2.8","","15.2","","0.0","","","","","","0.4","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-17","2023","01","17","","3.7","","-1.3","","1.2","","16.8","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-18","2023","01","18","","2.7","","-1.1","","0.8","","17.2","","0.0","","","","","","1.5","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-19","2023","01","19","","5.8","","-4.2","","0.8","","17.2","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-20","2023","01","20","","1.5","","-6.6","","-2.6","","20.6","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-21","2023","01","21","","-0.5","","-6.0","","-3.3","","21.3","","0.0","","","","","","0.9","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-22","2023","01","22","","2.5","","-9.0","","-3.3","","21.3","","0.0","","","","","","0.2","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-23","2023","01","23","","2.0","","-7.3","","-2.7","","20.7","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-24","2023","01","24","","1.3","","-2.3","","-0.5","","18.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-25","2023","01","25","","2.7","","-0.2","","1.3","","16.7","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-26","2023","01","26","","3.2","","0.2","","1.7","","16.3","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-27","2023","01","27","","8.6","","0.6","","4.6","","13.4","","0.0","","","","","","0.6","","","","34","","63",""
"-119.38","49.96","KELOWNA","1123939","2023-01-28","2023","01","28","","1.4","","-4.7","","-1.7","","19.7","","0.0","","","","","","0.0","","","","35","","54",""
"-119.38","49.96","KELOWNA","1123939","2023-01-29","2023","01","29","","-3.8","","-13.1","","-8.5","","26.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-30","2023","01","30","","-4.9","","-14.9","","-9.9","","27.9","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-01-31","2023","01","31","","-3.0","","-6.0","","-4.5","","22.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-01","2023","02","01","","-2.4","","-6.5","","-4.5","","22.5","","0.0","","","","","","1.9","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-02","2023","02","02","","0.4","","-5.9","","-2.8","","20.8","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-03","2023","02","03","","0.8","","-6.9","","-3.1","","21.1","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-04","2023","02","04","","4.4","","0.2","","2.3","","15.7","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-05","2023","02","05","","5.0","","-0.7","","2.2","","15.8","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-06","2023","02","06","","5.2","","-2.3","","1.5","","16.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-07","2023","02","07","","6.3","","-0.5","","2.9","","15.1","","0.0","","","","","","0.2","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-08","2023","02","08","","7.4","","-3.3","","2.1","","15.9","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-09","2023","02","09","","1.7","","-3.4","","-0.9","","18.9","","0.0","","","","","","0.2","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-10","2023","02","10","","7.6","","-5.4","","1.1","","16.9","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-11","2023","02","11","","5.0","","-5.6","","-0.3","","18.3","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-12","2023","02","12","","5.0","","-3.4","","0.8","","17.2","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-13","2023","02","13","","7.3","","0.6","","4.0","","14.0","","0.0","","","","","","0.0","","","","34","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-02-14","2023","02","14","","5.4","","-4.5","","0.5","","17.5","","0.0","","","","","","0.0","","","","34","","33",""
"-119.38","49.96","KELOWNA","1123939","2023-02-15","2023","02","15","","","M","","M","","M","","M","","M","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-16","2023","02","16","","","M","","M","","M","","M","","M","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-17","2023","02","17","","6.8","","0.4","","3.6","","14.4","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-18","2023","02","18","","6.5","","-1.0","","2.8","","15.2","","0.0","","","","","","0.0","","","","34","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-02-19","2023","02","19","","9.1","","-0.2","","4.5","","13.5","","0.0","","","","","","0.0","","","","16","","42",""
"-119.38","49.96","KELOWNA","1123939","2023-02-20","2023","02","20","","7.4","","0.9","","4.2","","13.8","","0.0","","","","","","1.9","","","","34","","39",""
"-119.38","49.96","KELOWNA","1123939","2023-02-21","2023","02","21","","7.9","","-4.9","","1.5","","16.5","","0.0","","","","","","1.7","","","","34","","55",""
"-119.38","49.96","KELOWNA","1123939","2023-02-22","2023","02","22","","-4.9","","-9.0","","-7.0","","25.0","","0.0","","","","","","0.0","","","","36","","48",""
"-119.38","49.96","KELOWNA","1123939","2023-02-23","2023","02","23","","-6.0","","-10.8","","-8.4","","26.4","","0.0","","","","","","0.0","","","","36","","52",""
"-119.38","49.96","KELOWNA","1123939","2023-02-24","2023","02","24","","-6.0","","-14.1","","-10.1","","28.1","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-25","2023","02","25","","-3.3","","-10.7","","-7.0","","25.0","","0.0","","","","","","0.2","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-26","2023","02","26","","4.1","","-5.2","","-0.6","","18.6","","0.0","","","","","","0.0","","","","20","","50",""
"-119.38","49.96","KELOWNA","1123939","2023-02-27","2023","02","27","","1.4","","-9.3","","-4.0","","22.0","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-02-28","2023","02","28","","1.4","","-2.8","","-0.7","","18.7","","0.0","","","","","","0.4","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-01","2023","03","01","","3.7","","-2.3","","0.7","","17.3","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-02","2023","03","02","","8.4","","0.0","","4.2","","13.8","","0.0","","","","","","0.0","","","","29","","63",""
"-119.38","49.96","KELOWNA","1123939","2023-03-03","2023","03","03","","7.4","","-1.5","","3.0","","15.0","","0.0","","","","","","0.0","","","","19","","42",""
"-119.38","49.96","KELOWNA","1123939","2023-03-04","2023","03","04","","3.6","","-3.8","","-0.1","","18.1","","0.0","","","","","","0.0","","","","35","","52",""
"-119.38","49.96","KELOWNA","1123939","2023-03-05","2023","03","05","","5.3","","-4.0","","0.7","","17.3","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-06","2023","03","06","","6.0","","-6.3","","-0.2","","18.2","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-07","2023","03","07","","7.5","","-3.8","","1.9","","16.1","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-08","2023","03","08","","7.7","","-7.4","","0.2","","17.8","","0.0","","","","","","0.0","","","","33","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-03-09","2023","03","09","","5.5","","-7.8","","-1.2","","19.2","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-10","2023","03","10","","5.2","","-1.6","","1.8","","16.2","","0.0","","","","","","0.0","","","","35","","45",""
"-119.38","49.96","KELOWNA","1123939","2023-03-11","2023","03","11","","6.3","","-3.2","","1.6","","16.4","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-12","2023","03","12","","6.5","","-3.5","","1.5","","16.5","","0.0","","","","","","1.7","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-13","2023","03","13","","6.2","","0.5","","3.4","","14.6","","0.0","","","","","","1.8","","","","13","","32",""
"-119.38","49.96","KELOWNA","1123939","2023-03-14","2023","03","14","","7.5","","-5.5","","1.0","","17.0","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-15","2023","03","15","","9.9","","-4.0","","3.0","","15.0","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-16","2023","03","16","","9.1","","-7.3","","0.9","","17.1","","0.0","","","","","","0.0","","","","","M","33",""
"-119.38","49.96","KELOWNA","1123939","2023-03-17","2023","03","17","","11.0","","-6.5","","2.3","","15.7","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-18","2023","03","18","","12.9","","-3.7","","4.6","","13.4","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-19","2023","03","19","","13.0","","-5.3","","3.9","","14.1","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-20","2023","03","20","","12.5","","-1.6","","5.5","","12.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-21","2023","03","21","","14.2","","-5.6","","4.3","","13.7","","0.0","","","","","","0.0","","","","34","","32",""
"-119.38","49.96","KELOWNA","1123939","2023-03-22","2023","03","22","","15.0","","-7.3","","3.9","","14.1","","0.0","","","","","","0.0","","","","27","","42",""
"-119.38","49.96","KELOWNA","1123939","2023-03-23","2023","03","23","","11.2","","-5.6","","2.8","","15.2","","0.0","","","","","","0.0","","","","23","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-03-24","2023","03","24","","9.7","","1.1","","5.4","","12.6","","0.0","","","","","","1.8","","","","","M","37",""
"-119.38","49.96","KELOWNA","1123939","2023-03-25","2023","03","25","","9.6","","-4.3","","2.7","","15.3","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-26","2023","03","26","","11.9","","-2.1","","4.9","","13.1","","0.0","","","","","","0.0","","","","29","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-03-27","2023","03","27","","12.7","","-4.0","","4.4","","13.6","","0.0","","","","","","0.0","","","","10","","50",""
"-119.38","49.96","KELOWNA","1123939","2023-03-28","2023","03","28","","13.7","","-5.8","","4.0","","14.0","","0.0","","","","","","0.0","","","","34","","58",""
"-119.38","49.96","KELOWNA","1123939","2023-03-29","2023","03","29","","14.0","","-7.2","","3.4","","14.6","","0.0","","","","","","0.0","","","","35","","32",""
"-119.38","49.96","KELOWNA","1123939","2023-03-30","2023","03","30","","15.9","","-5.0","","5.5","","12.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-03-31","2023","03","31","","10.2","","-2.5","","3.9","","14.1","","0.0","","","","","","0.0","","","","24","","39",""
"-119.38","49.96","KELOWNA","1123939","2023-04-01","2023","04","01","","11.0","","1.4","","6.2","","11.8","","0.0","","","","","","0.8","","","","22","","50",""
"-119.38","49.96","KELOWNA","1123939","2023-04-02","2023","04","02","","10.5","","-2.4","","4.1","","13.9","","0.0","","","","","","0.0","","","","27","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-04-03","2023","04","03","","10.4","","-6.7","","1.9","","16.1","","0.0","","","","","","0.0","","","","36","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-04-04","2023","04","04","","10.6","","-4.5","","3.1","","14.9","","0.0","","","","","","0.0","","","","34","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-04-05","2023","04","05","","13.2","","-6.9","","3.2","","14.8","","0.0","","","","","","0.0","","","","26","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-04-06","2023","04","06","","13.0","","-1.4","","5.8","","12.2","","0.0","","","","","","0.0","","","","26","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-04-07","2023","04","07","","12.0","","6.3","","9.2","","8.8","","0.0","","","","","","3.3","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-08","2023","04","08","","12.4","","0.3","","6.4","","11.6","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-09","2023","04","09","","15.3","","7.1","","11.2","","6.8","","0.0","","","","","","0.0","","","","17","","59",""
"-119.38","49.96","KELOWNA","1123939","2023-04-10","2023","04","10","","13.3","","2.6","","8.0","","10.0","","0.0","","","","","","0.6","","","","25","","45",""
"-119.38","49.96","KELOWNA","1123939","2023-04-11","2023","04","11","","12.2","","2.2","","7.2","","10.8","","0.0","","","","","","1.9","","","","23","","42",""
"-119.38","49.96","KELOWNA","1123939","2023-04-12","2023","04","12","","11.0","","-1.5","","4.8","","13.2","","0.0","","","","","","0.0","","","","32","","32",""
"-119.38","49.96","KELOWNA","1123939","2023-04-13","2023","04","13","","13.1","","-4.6","","4.3","","13.7","","0.0","","","","","","0.0","","","","29","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-04-14","2023","04","14","","13.8","","-4.3","","4.8","","13.2","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-15","2023","04","15","","15.2","","1.1","","8.2","","9.8","","0.0","","","","","","0.0","","","","18","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-04-16","2023","04","16","","12.8","","1.7","","7.3","","10.7","","0.0","","","","","","1.3","","","","15","","48",""
"-119.38","49.96","KELOWNA","1123939","2023-04-17","2023","04","17","","13.4","","1.1","","7.3","","10.7","","0.0","","","","","","0.0","","","","23","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-04-18","2023","04","18","","11.3","","-1.0","","5.2","","12.8","","0.0","","","","","","0.0","","","","28","","48",""
"-119.38","49.96","KELOWNA","1123939","2023-04-19","2023","04","19","","13.5","","-5.6","","4.0","","14.0","","0.0","","","","","","0.0","","","","16","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-04-20","2023","04","20","","13.6","","-4.0","","4.8","","13.2","","0.0","","","","","","0.0","","","","16","","52",""
"-119.38","49.96","KELOWNA","1123939","2023-04-21","2023","04","21","","12.1","","2.8","","7.5","","10.5","","0.0","","","","","","0.0","","","","33","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-04-22","2023","04","22","","15.0","","0.5","","7.8","","10.2","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-23","2023","04","23","","13.2","","7.6","","10.4","","7.6","","0.0","","","","","","5.0","","","","34","","39",""
"-119.38","49.96","KELOWNA","1123939","2023-04-24","2023","04","24","","15.0","","2.3","","8.7","","9.3","","0.0","","","","","","1.4","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-25","2023","04","25","","18.7","","1.0","","9.9","","8.1","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-26","2023","04","26","","20.8","","2.3","","11.6","","6.4","","0.0","","","","","","0.0","","","","21","","54",""
"-119.38","49.96","KELOWNA","1123939","2023-04-27","2023","04","27","","19.7","","0.6","","10.2","","7.8","","0.0","","","","","","0.0","","","","34","","33",""
"-119.38","49.96","KELOWNA","1123939","2023-04-28","2023","04","28","","25.3","","2.9","","14.1","","3.9","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-29","2023","04","29","","27.6","","2.6","","15.1","","2.9","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-04-30","2023","04","30","","26.9","","5.1","","16.0","","2.0","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-01","2023","05","01","","24.2","","8.7","","16.5","","1.5","","0.0","","","","","","0.0","","","","35","","52",""
"-119.38","49.96","KELOWNA","1123939","2023-05-02","2023","05","02","","26.1","","7.3","","16.7","","1.3","","0.0","","","","","","0.0","","","","35","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-05-03","2023","05","03","","28.2","","9.6","","18.9","","0.0","","0.9","","","","","","0.0","","","","35","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-05-04","2023","05","04","","30.1","","8.3","","19.2","","0.0","","1.2","","","","","","0.0","","","","35","","52",""
"-119.38","49.96","KELOWNA","1123939","2023-05-05","2023","05","05","","20.4","","11.9","","16.2","","1.8","","0.0","","","","","","2.8","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-06","2023","05","06","","16.3","","10.4","","13.4","","4.6","","0.0","","","","","","3.5","","","","","M","45",""
"-119.38","49.96","KELOWNA","1123939","2023-05-07","2023","05","07","","17.0","","8.3","","12.7","","5.3","","0.0","","","","","","0.2","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-08","2023","05","08","","20.0","","7.4","","13.7","","4.3","","0.0","","","","","","0.8","","","","21","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-05-09","2023","05","09","","20.7","","4.3","","12.5","","5.5","","0.0","","","","","","0.0","","","","","M","42",""
"-119.38","49.96","KELOWNA","1123939","2023-05-10","2023","05","10","","21.5","","4.9","","13.2","","4.8","","0.0","","","","","","0.0","","","","13","","33",""
"-119.38","49.96","KELOWNA","1123939","2023-05-11","2023","05","11","","25.2","","4.2","","14.7","","3.3","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-12","2023","05","12","","27.5","","3.1","","15.3","","2.7","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-13","2023","05","13","","29.9","","6.6","","18.3","","0.0","","0.3","","","","","","0.0","","","","34","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-05-14","2023","05","14","","31.3","","6.4","","18.9","","0.0","","0.9","","","","","","0.0","","","","34","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-05-15","2023","05","15","","31.9","","8.3","","20.1","","0.0","","2.1","","","","","","0.0","","","","25","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-05-16","2023","05","16","","30.4","","11.3","","20.9","","0.0","","2.9","","","","","","0.0","","","","22","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-05-17","2023","05","17","","28.6","","11.1","","19.9","","0.0","","1.9","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-18","2023","05","18","","30.1","","9.4","","19.8","","0.0","","1.8","","","","","","0.9","","","","24","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-05-19","2023","05","19","","32.2","","11.1","","21.7","","0.0","","3.7","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-20","2023","05","20","","29.9","","11.1","","20.5","","0.0","","2.5","","","","","","0.0","","","","34","","45",""
"-119.38","49.96","KELOWNA","1123939","2023-05-21","2023","05","21","","21.6","","10.4","","16.0","","2.0","","0.0","","","","","","2.9","","","","23","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-05-22","2023","05","22","","17.2","","10.6","","13.9","","4.1","","0.0","","","","","","11.6","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-23","2023","05","23","","18.1","","10.5","","14.3","","3.7","","0.0","","","","","","0.4","","","","34","","45",""
"-119.38","49.96","KELOWNA","1123939","2023-05-24","2023","05","24","","19.9","","6.1","","13.0","","5.0","","0.0","","","","","","0.0","","","","","M","46",""
"-119.38","49.96","KELOWNA","1123939","2023-05-25","2023","05","25","","20.6","","6.7","","13.7","","4.3","","0.0","","","","","","0.5","","","","","M","33",""
"-119.38","49.96","KELOWNA","1123939","2023-05-26","2023","05","26","","26.8","","6.0","","16.4","","1.6","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-05-27","2023","05","27","","27.8","","9.9","","18.9","","0.0","","0.9","","","","","","0.0","","","","23","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-05-28","2023","05","28","","27.5","","10.4","","19.0","","0.0","","1.0","","","","","","0.0","","","","16","","32",""
"-119.38","49.96","KELOWNA","1123939","2023-05-29","2023","05","29","","28.4","","10.2","","19.3","","0.0","","1.3","","","","","","0.0","","","","24","","39",""
"-119.38","49.96","KELOWNA","1123939","2023-05-30","2023","05","30","","27.3","","6.0","","16.7","","1.3","","0.0","","","","","","0.0","","","","36","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-05-31","2023","05","31","","24.6","","10.9","","17.8","","0.2","","0.0","","","","","","0.0","","","","35","","35",""
"-119.38","49.96","KELOWNA","1123939","2023-06-01","2023","06","01","","26.2","","8.3","","17.3","","0.7","","0.0","","","","","","0.0","","","","34","","33",""
"-119.38","49.96","KELOWNA","1123939","2023-06-02","2023","06","02","","28.8","","6.4","","17.6","","0.4","","0.0","","","","","","0.0","","","","25","","37",""
"-119.38","49.96","KELOWNA","1123939","2023-06-03","2023","06","03","","29.9","","8.0","","19.0","","0.0","","1.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-06-04","2023","06","04","","28.0","","8.4","","18.2","","0.0","","0.2","","","","","","0.0","","","","34","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-06-05","2023","06","05","","23.9","","7.0","","15.5","","2.5","","0.0","","","","","","0.0","","","","34","","55",""
"-119.38","49.96","KELOWNA","1123939","2023-06-06","2023","06","06","","28.0","","4.1","","16.1","","1.9","","0.0","","","","","","0.0","","","","34","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-06-07","2023","06","07","","32.5","","5.0","","18.8","","0.0","","0.8","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2023-06-08","2023","06","08","","34.4","","8.5","","21.5","","0.0","","3.5","","","","","","0.0","","","","15","","46",""
"-119.38","49.96","KELOWNA","1123939","2023-06-09","2023","06","09","","28.1","","17.9","","23.0","","0.0","","5.0","","","","","","0.2","","","","27","","39",""
"-119.38","49.96","KELOWNA","1123939","2023-06-10","2023","06","10","","25.7","","14.8","","20.3","","0.0","","2.3","","","","","","0.5","","","","23","","41",""
"-119.38","49.96","KELOWNA","1123939","2023-06-11","2023","06","11","","27.7","","15.6","","21.7","","0.0","","3.7","","","","","","0.0","","","","33","","39",""
"-119.38","49.96","KELOWNA","1123939","2023-06-12","2023","06","12","","33.6","","12.0","","22.8","","0.0","","4.8","","","","","","0.0","","","","35","","33",""
"-119.38","49.96","KELOWNA","1123939","2023-06-13","2023","06","13","","29.4","","13.7","","21.6","","0.0","","3.6","","","","","","0.4","","","","30","","58",""
"-119.38","49.96","KELOWNA","1123939","2023-06-14","2023","06","14","","16.7","","12.2","","14.5","","3.5","","0.0","","","","","","0.4","","","","33","","67",""
"-119.38","49.96","KELOWNA","1123939","2023-06-15","2023","06","15","","25.5","","7.5","","16.5","","1.5","","0.0","","","","","","0.0","","","","17","","32",""
"-119.38","49.96","KELOWNA","1123939","2023-06-16","2023","06","16","","24.6","","10.8","","17.7","","0.3","","0.0","","","","","","0.0","","","","26","","55",""
"-119.38","49.96","KELOWNA","1123939","2023-06-17","2023","06","17","","24.5","","7.8","","16.2","","1.8","","0.0","","","","","","0.0","","","","26","","45",""
