"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.38","49.96","KELOWNA","1123939","2022-03-30","2022","03","30","","15.0","","-0.3","","7.4","","10.6","","0.0","","","","","","0.2","","","","34","","59",""
"-119.38","49.96","KELOWNA","1123939","2022-03-31","2022","03","31","","10.6","","2.9","","6.8","","11.2","","0.0","","","","","","0.0","","","","35","","59",""
"-119.38","49.96","KELOWNA","1123939","2022-04-01","2022","04","01","","11.6","","-3.4","","4.1","","13.9","","0.0","","","","","","0.0","","","","18","","33",""
"-119.38","49.96","KELOWNA","1123939","2022-04-02","2022","04","02","","13.5","","2.5","","8.0","","10.0","","0.0","","","","","","0.0","","","","20","","58",""
"-119.38","49.96","KELOWNA","1123939","2022-04-03","2022","04","03","","15.5","","1.4","","8.5","","9.5","","0.0","","","","","","0.0","","","","16","","65",""
"-119.38","49.96","KELOWNA","1123939","2022-04-04","2022","04","04","","12.5","","4.2","","8.4","","9.6","","0.0","","","","","","1.0","","","","27","","68",""
"-119.38","49.96","KELOWNA","1123939","2022-04-05","2022","04","05","","12.8","","3.9","","8.4","","9.6","","0.0","","","","","","0.0","","","","34","","59",""
"-119.38","49.96","KELOWNA","1123939","2022-04-06","2022","04","06","","12.8","","-3.9","","4.5","","13.5","","0.0","","","","","","0.0","","","","33","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-04-07","2022","04","07","","17.7","","0.0","","8.9","","9.1","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-04-08","2022","04","08","","16.2","","3.9","","10.1","","7.9","","0.0","","","","","","0.0","","","","25","","61",""
"-119.38","49.96","KELOWNA","1123939","2022-04-09","2022","04","09","","6.4","","0.4","","3.4","","14.6","","0.0","","","","","","1.7","","","","34","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-04-10","2022","04","10","","9.3","","-3.6","","2.9","","15.1","","0.0","","","","","","0.0","","","","34","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-04-11","2022","04","11","","10.6","","-5.0","","2.8","","15.2","","0.0","","","","","","0.0","","","","35","","65",""
"-119.38","49.96","KELOWNA","1123939","2022-04-12","2022","04","12","","8.7","","-1.4","","3.7","","14.3","","0.0","","","","","","0.0","","","","34","","42",""
"-119.38","49.96","KELOWNA","1123939","2022-04-13","2022","04","13","","9.2","","-3.5","","2.9","","15.1","","0.0","","","","","","0.0","","","","35","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-04-14","2022","04","14","","10.0","","-7.4","","1.3","","16.7","","0.0","","","","","","0.0","","","","34","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-04-15","2022","04","15","","8.6","","-6.6","","1.0","","17.0","","0.0","","","","","","0.0","","","","16","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-04-16","2022","04","16","","11.3","","-5.8","","2.8","","15.2","","0.0","","","","","","0.0","","","","33","","50",""
"-119.38","49.96","KELOWNA","1123939","2022-04-17","2022","04","17","","13.9","","-2.0","","6.0","","12.0","","0.0","","","","","","0.0","","","","14","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-04-18","2022","04","18","","10.3","","4.4","","7.4","","10.6","","0.0","","","","","","0.0","","","","14","","42",""
"-119.38","49.96","KELOWNA","1123939","2022-04-19","2022","04","19","","14.2","","1.9","","8.1","","9.9","","0.0","","","","","","1.2","","","","23","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-04-20","2022","04","20","","13.7","","-5.4","","4.2","","13.8","","0.0","","","","","","0.0","","","","17","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-04-21","2022","04","21","","11.0","","1.1","","6.1","","11.9","","0.0","","","","","","1.2","","","","24","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-04-22","2022","04","22","","15.6","","-2.1","","6.8","","11.2","","0.0","","","","","","0.0","","","","33","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-04-23","2022","04","23","","18.7","","-1.7","","8.5","","9.5","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-04-24","2022","04","24","","21.2","","-1.9","","9.7","","8.3","","0.0","","","","","","0.0","","","","23","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-04-25","2022","04","25","","17.8","","6.5","","12.2","","5.8","","0.0","","","","","","0.4","","","","24","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-04-26","2022","04","26","","13.8","","4.5","","9.2","","8.8","","0.0","","","","","","0.2","","","","24","","50",""
"-119.38","49.96","KELOWNA","1123939","2022-04-27","2022","04","27","","14.3","","-2.9","","5.7","","12.3","","0.0","","","","","","0.0","","","","24","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-04-28","2022","04","28","","15.2","","-4.1","","5.6","","12.4","","0.0","","","","","","0.0","","","","27","","37",""
"-119.38","49.96","KELOWNA","1123939","2022-04-29","2022","04","29","","17.5","","1.4","","9.5","","8.5","","0.0","","","","","","0.0","","","","18","","52",""
"-119.38","49.96","KELOWNA","1123939","2022-04-30","2022","04","30","","14.4","","5.0","","9.7","","8.3","","0.0","","","","","","0.4","","","","35","","33",""
"-119.38","49.96","KELOWNA","1123939","2022-05-01","2022","05","01","","20.6","","1.6","","11.1","","6.9","","0.0","","","","","","0.0","","","","25","","32",""
"-119.38","49.96","KELOWNA","1123939","2022-05-02","2022","05","02","","20.3","","8.9","","14.6","","3.4","","0.0","","","","","","0.0","","","","27","","32",""
"-119.38","49.96","KELOWNA","1123939","2022-05-03","2022","05","03","","21.7","","8.4","","15.1","","2.9","","0.0","","","","","","0.0","","","","25","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-05-04","2022","05","04","","16.1","","9.1","","12.6","","5.4","","0.0","","","","","","0.2","","","","34","","35",""
"-119.38","49.96","KELOWNA","1123939","2022-05-05","2022","05","05","","11.9","","7.7","","9.8","","8.2","","0.0","","","","","","9.7","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-05-06","2022","05","06","","16.3","","1.3","","8.8","","9.2","","0.0","","","","","","0.0","","","","25","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-05-07","2022","05","07","","14.2","","4.5","","9.4","","8.6","","0.0","","","","","","2.0","","","","33","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-05-08","2022","05","08","","12.4","","3.3","","7.9","","10.1","","0.0","","","","","","0.0","","","","30","","41",""
"-119.38","49.96","KELOWNA","1123939","2022-05-09","2022","05","09","","15.0","","1.8","","8.4","","9.6","","0.0","","","","","","0.2","","","","26","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-05-10","2022","05","10","","16.6","","6.0","","11.3","","6.7","","0.0","","","","","","0.0","","","","23","","54",""
"-119.38","49.96","KELOWNA","1123939","2022-05-11","2022","05","11","","19.3","","-1.5","","8.9","","9.1","","0.0","","","","","","0.0","","","","27","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-05-12","2022","05","12","","15.8","","1.8","","8.8","","9.2","","0.0","","","","","","1.8","","","","21","","55",""
"-119.38","49.96","KELOWNA","1123939","2022-05-13","2022","05","13","","14.3","","3.8","","9.1","","8.9","","0.0","","","","","","2.4","","","","23","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-05-14","2022","05","14","","14.5","","4.5","","9.5","","8.5","","0.0","","","","","","0.0","","","","25","","37",""
"-119.38","49.96","KELOWNA","1123939","2022-05-15","2022","05","15","","13.0","","5.7","","9.4","","8.6","","0.0","","","","","","4.2","","","","34","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-05-16","2022","05","16","","20.9","","7.4","","14.2","","3.8","","0.0","","","","","","0.0","","","","24","","54",""
"-119.38","49.96","KELOWNA","1123939","2022-05-17","2022","05","17","","16.0","","1.9","","9.0","","9.0","","0.0","","","","","","0.0","","","","24","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-05-18","2022","05","18","","18.7","","3.9","","11.3","","6.7","","0.0","","","","","","0.0","","","","26","","61",""
"-119.38","49.96","KELOWNA","1123939","2022-05-19","2022","05","19","","15.1","","5.7","","10.4","","7.6","","0.0","","","","","","1.0","","","","25","","54",""
"-119.38","49.96","KELOWNA","1123939","2022-05-20","2022","05","20","","17.0","","1.4","","9.2","","8.8","","0.0","","","","","","0.2","","","","34","","68",""
"-119.38","49.96","KELOWNA","1123939","2022-05-21","2022","05","21","","16.7","","5.6","","11.2","","6.8","","0.0","","","","","","0.9","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-05-22","2022","05","22","","22.1","","0.2","","11.2","","6.8","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-05-23","2022","05","23","","17.8","","3.8","","10.8","","7.2","","0.0","","","","","","1.8","","","","24","","52",""
"-119.38","49.96","KELOWNA","1123939","2022-05-24","2022","05","24","","20.8","","7.9","","14.4","","3.6","","0.0","","","","","","0.0","","","","25","","50",""
"-119.38","49.96","KELOWNA","1123939","2022-05-25","2022","05","25","","23.0","","10.1","","16.6","","1.4","","0.0","","","","","","0.0","","","","26","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-05-26","2022","05","26","","21.9","","2.9","","12.4","","5.6","","0.0","","","","","","0.0","","","","34","","32",""
"-119.38","49.96","KELOWNA","1123939","2022-05-27","2022","05","27","","20.5","","9.4","","15.0","","3.0","","0.0","","","","","","2.0","","","","26","","55",""
"-119.38","49.96","KELOWNA","1123939","2022-05-28","2022","05","28","","20.5","","1.8","","11.2","","6.8","","0.0","","","","","","0.0","","","","26","","33",""
"-119.38","49.96","KELOWNA","1123939","2022-05-29","2022","05","29","","21.9","","6.0","","14.0","","4.0","","0.0","","","","","","0.0","","","","29","","48",""
"-119.38","49.96","KELOWNA","1123939","2022-05-30","2022","05","30","","19.3","","8.9","","14.1","","3.9","","0.0","","","","","","0.4","","","","35","","37",""
"-119.38","49.96","KELOWNA","1123939","2022-05-31","2022","05","31","","19.3","","10.0","","14.7","","3.3","","0.0","","","","","","0.0","","","","34","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-06-01","2022","06","01","","24.1","","5.1","","14.6","","3.4","","0.0","","","","","","0.0","","","","34","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-06-02","2022","06","02","","21.7","","12.5","","17.1","","0.9","","0.0","","","","","","0.4","","","","34","","45",""
"-119.38","49.96","KELOWNA","1123939","2022-06-03","2022","06","03","","18.6","","11.6","","15.1","","2.9","","0.0","","","","","","19.4","","","","34","","42",""
"-119.38","49.96","KELOWNA","1123939","2022-06-04","2022","06","04","","18.0","","8.7","","13.4","","4.6","","0.0","","","","","","0.2","","","","34","","33",""
"-119.38","49.96","KELOWNA","1123939","2022-06-05","2022","06","05","","19.6","","12.2","","15.9","","2.1","","0.0","","","","","","6.8","","","","12","","35",""
"-119.38","49.96","KELOWNA","1123939","2022-06-06","2022","06","06","","22.1","","10.0","","16.1","","1.9","","0.0","","","","","","0.0","","","","34","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-06-07","2022","06","07","","25.0","","5.2","","15.1","","2.9","","0.0","","","","","","0.0","","","","25","","39",""
"-119.38","49.96","KELOWNA","1123939","2022-06-08","2022","06","08","","24.5","","12.1","","18.3","","0.0","","0.3","","","","","","0.4","","","","34","","42",""
"-119.38","49.96","KELOWNA","1123939","2022-06-09","2022","06","09","","17.6","","6.8","","12.2","","5.8","","0.0","","","","","","4.7","","","","26","","33",""
"-119.38","49.96","KELOWNA","1123939","2022-06-10","2022","06","10","","25.3","","7.4","","16.4","","1.6","","0.0","","","","","","0.2","","","","26","","58",""
"-119.38","49.96","KELOWNA","1123939","2022-06-11","2022","06","11","","24.4","","11.7","","18.1","","0.0","","0.1","","","","","","0.0","","","","24","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-06-12","2022","06","12","","23.6","","5.5","","14.6","","3.4","","0.0","","","","","","0.0","","","","13","","46",""
"-119.38","49.96","KELOWNA","1123939","2022-06-13","2022","06","13","","16.0","","10.6","","13.3","","4.7","","0.0","","","","","","14.5","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-06-14","2022","06","14","","19.9","","9.7","","14.8","","3.2","","0.0","","","","","","2.1","","","","25","","42",""
"-119.38","49.96","KELOWNA","1123939","2022-06-15","2022","06","15","","23.5","","8.4","","16.0","","2.0","","0.0","","","","","","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2022-06-16","2022","06","16","","19.3","","10.8","","15.1","","2.9","","0.0","","","","","","4.7","","","","34","","37",""
