"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.38","49.96","KELOWNA","1123939","2015-01-11","2015","01","11","","1.8","","-2.1","","-0.2","","18.2","","0.0","","","M","","M","","M","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-12","2015","01","12","","1.3","","-1.2","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-13","2015","01","13","","1.4","","-1.3","","0.1","","17.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-14","2015","01","14","","0.8","","-1.5","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-15","2015","01","15","","1.6","","-1.3","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-16","2015","01","16","","3.4","","-4.6","","-0.6","","18.6","","0.0","","","M","","M","1.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-17","2015","01","17","","1.2","","-2.4","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-18","2015","01","18","","4.5","","-2.8","","0.9","","17.1","","0.0","","","M","","M","8.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-19","2015","01","19","","5.2","","-3.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-20","2015","01","20","","2.7","","-9.8","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-21","2015","01","21","","-0.8","","-4.5","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-22","2015","01","22","","3.1","","-1.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-23","2015","01","23","","3.9","","1.5","","2.7","","15.3","","0.0","","","M","","M","0.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-24","2015","01","24","","3.3","","1.1","","2.2","","15.8","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-25","2015","01","25","","5.5","","1.0","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-26","2015","01","26","","5.5","","-2.9","","1.3","","16.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-27","2015","01","27","","4.6","","-3.0","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-28","2015","01","28","","2.9","","-4.1","","-0.6","","18.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-29","2015","01","29","","2.0","","0.4","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-30","2015","01","30","","2.7","","-0.3","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-01-31","2015","01","31","","4.5","","-6.0","","-0.8","","18.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-01","2015","02","01","","1.5","","-3.5","","-1.0","","19.0","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-02","2015","02","02","","2.0","","-4.9","","-1.5","","19.5","","0.0","","","M","","M","3.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-03","2015","02","03","","2.6","","-2.9","","-0.2","","18.2","","0.0","","","M","","M","5.9","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-04","2015","02","04","","2.6","","0.3","","1.5","","16.5","","0.0","","","M","","M","0.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-05","2015","02","05","","6.7","","-0.1","","3.3","","14.7","","0.0","","","M","","M","1.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-06","2015","02","06","","11.7","","2.5","","7.1","","10.9","","0.0","","","M","","M","5.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-07","2015","02","07","","8.6","","1.2","","4.9","","13.1","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-08","2015","02","08","","11.7","","0.6","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-09","2015","02","09","","6.8","","2.3","","4.6","","13.4","","0.0","","","M","","M","11.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-10","2015","02","10","","7.0","","3.2","","5.1","","12.9","","0.0","","","M","","M","1.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-11","2015","02","11","","9.7","","3.6","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-12","2015","02","12","","8.5","","3.0","","5.8","","12.2","","0.0","","","M","","M","1.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-13","2015","02","13","","9.7","","3.7","","6.7","","11.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-14","2015","02","14","","12.8","","-0.3","","6.3","","11.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-15","2015","02","15","","10.0","","-3.9","","3.1","","14.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-16","2015","02","16","","4.6","","-5.0","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-17","2015","02","17","","3.7","","-4.7","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-18","2015","02","18","","7.1","","-5.1","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-19","2015","02","19","","7.2","","-5.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-20","2015","02","20","","11.0","","-0.9","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-21","2015","02","21","","10.0","","-5.3","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-22","2015","02","22","","5.2","","-7.2","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-23","2015","02","23","","7.8","","-6.3","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-24","2015","02","24","","9.1","","-3.2","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-25","2015","02","25","","10.3","","-6.1","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-26","2015","02","26","","6.1","","-2.3","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-27","2015","02","27","","9.4","","-2.3","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-02-28","2015","02","28","","6.8","","-7.7","","-0.5","","18.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-01","2015","03","01","","6.4","","-6.1","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-02","2015","03","02","","7.5","","-6.1","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-03","2015","03","03","","4.3","","-11.4","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-04","2015","03","04","","5.3","","-10.9","","-2.8","","20.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-05","2015","03","05","","9.6","","-7.3","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-06","2015","03","06","","10.7","","-0.8","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-07","2015","03","07","","15.5","","-3.1","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-08","2015","03","08","","14.6","","-4.7","","5.0","","13.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-09","2015","03","09","","18.8","","-3.4","","7.7","","10.3","","0.0","","","M","","M","","M","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-10","2015","03","10","","15.8","","-2.6","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-11","2015","03","11","","16.4","","4.8","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-12","2015","03","12","","15.4","","2.6","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-13","2015","03","13","","16.1","","0.8","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-14","2015","03","14","","18.4","","8.4","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-15","2015","03","15","","11.1","","3.0","","7.1","","10.9","","0.0","","","M","","M","1.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-16","2015","03","16","","10.6","","-1.8","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-17","2015","03","17","","12.9","","-1.7","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-18","2015","03","18","","16.4","","0.8","","8.6","","9.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-19","2015","03","19","","13.1","","5.7","","9.4","","8.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-20","2015","03","20","","10.5","","5.6","","8.1","","9.9","","0.0","","","M","","M","3.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-21","2015","03","21","","15.5","","3.4","","9.5","","8.5","","0.0","","","M","","M","2.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-22","2015","03","22","","12.2","","-2.8","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-23","2015","03","23","","15.1","","0.7","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-24","2015","03","24","","11.4","","3.6","","7.5","","10.5","","0.0","","","M","","M","3.4","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-25","2015","03","25","","","","","","","","","","","","","","","","","","","","","","",""
"-119.38","49.96","KELOWNA","1123939","2015-03-26","2015","03","26","","12.3","","4.8","","8.6","","9.4","","0.0","","","M","","M","0.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-27","2015","03","27","","17.4","","4.6","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-28","2015","03","28","","17.4","","8.3","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-29","2015","03","29","","15.6","","4.5","","10.1","","7.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-30","2015","03","30","","19.3","","4.8","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-03-31","2015","03","31","","14.6","","3.2","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-01","2015","04","01","","11.6","","0.3","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-02","2015","04","02","","12.8","","-3.5","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-03","2015","04","03","","13.2","","-0.7","","6.3","","11.7","","0.0","","","M","","M","0.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-04","2015","04","04","","12.0","","-3.1","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-05","2015","04","05","","13.6","","-4.9","","4.4","","13.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-06","2015","04","06","","14.9","","-0.6","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-07","2015","04","07","","13.8","","-1.1","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-08","2015","04","08","","16.8","","-3.6","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-09","2015","04","09","","18.6","","-3.4","","7.6","","10.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-10","2015","04","10","","16.1","","0.4","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-11","2015","04","11","","13.5","","5.5","","9.5","","8.5","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-12","2015","04","12","","12.2","","1.5","","6.9","","11.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-13","2015","04","13","","13.6","","2.1","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-14","2015","04","14","","13.1","","4.7","","8.9","","9.1","","0.0","","","M","","M","0.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-15","2015","04","15","","16.2","","-3.8","","6.2","","11.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-16","2015","04","16","","18.4","","-1.5","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-17","2015","04","17","","22.1","","-0.5","","10.8","","7.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-18","2015","04","18","","17.9","","-1.5","","8.2","","9.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-19","2015","04","19","","20.2","","-1.7","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-20","2015","04","20","","22.4","","-0.1","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-21","2015","04","21","","24.7","","1.7","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-22","2015","04","22","","14.5","","6.4","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-23","2015","04","23","","15.5","","-1.2","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","15","","46",""
"-119.38","49.96","KELOWNA","1123939","2015-04-24","2015","04","24","","12.9","","2.5","","7.7","","10.3","","0.0","","","M","","M","2.1","","","","22","","46",""
"-119.38","49.96","KELOWNA","1123939","2015-04-25","2015","04","25","","10.9","","0.6","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","33","","65",""
"-119.38","49.96","KELOWNA","1123939","2015-04-26","2015","04","26","","17.1","","0.3","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-04-27","2015","04","27","","19.6","","4.7","","12.2","","5.8","","0.0","","","M","","M","0.0","","","","21","","44",""
"-119.38","49.96","KELOWNA","1123939","2015-04-28","2015","04","28","","25.8","","2.3","","14.1","","3.9","","0.0","","","M","","M","0.5","","","","30","","33",""
"-119.38","49.96","KELOWNA","1123939","2015-04-29","2015","04","29","","18.7","","6.4","","12.6","","5.4","","0.0","","","M","","M","0.0","","","","21","","70",""
"-119.38","49.96","KELOWNA","1123939","2015-04-30","2015","04","30","","17.0","","1.5","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","20","","56",""
"-119.38","49.96","KELOWNA","1123939","2015-05-01","2015","05","01","","20.5","","7.4","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","25","","54",""
"-119.38","49.96","KELOWNA","1123939","2015-05-02","2015","05","02","","16.3","","1.5","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","14","","63",""
"-119.38","49.96","KELOWNA","1123939","2015-05-03","2015","05","03","","","","","","","","","","","","","","","","","","","","","","",""
"-119.38","49.96","KELOWNA","1123939","2015-05-04","2015","05","04","","24.0","","-0.8","","11.6","","6.4","","0.0","","","M","","M","0.0","","","","29","","41",""
"-119.38","49.96","KELOWNA","1123939","2015-05-05","2015","05","05","","16.1","","6.6","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","23","","54",""
"-119.38","49.96","KELOWNA","1123939","2015-05-06","2015","05","06","","15.0","","2.9","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","34","","32",""
"-119.38","49.96","KELOWNA","1123939","2015-05-07","2015","05","07","","19.7","","-2.3","","8.7","","9.3","","0.0","","","M","","M","0.0","","","","33","","37",""
"-119.38","49.96","KELOWNA","1123939","2015-05-08","2015","05","08","","21.4","","-0.5","","10.5","","7.5","","0.0","","","M","","M","0.0","","","","35","","44",""
"-119.38","49.96","KELOWNA","1123939","2015-05-09","2015","05","09","","23.6","","-1.1","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-10","2015","05","10","","25.1","","2.4","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-11","2015","05","11","","25.5","","3.7","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","35","","52",""
"-119.38","49.96","KELOWNA","1123939","2015-05-12","2015","05","12","","22.1","","2.5","","12.3","","5.7","","0.0","","","M","","M","0.0","","","","23","","39",""
"-119.38","49.96","KELOWNA","1123939","2015-05-13","2015","05","13","","","","","","","","","","","","","","","","","","","","","","",""
"-119.38","49.96","KELOWNA","1123939","2015-05-14","2015","05","14","","20.3","","5.5","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","33","","41",""
"-119.38","49.96","KELOWNA","1123939","2015-05-15","2015","05","15","","23.7","","2.7","","13.2","","4.8","","0.0","","","M","","M","0.0","","","","34","","32",""
"-119.38","49.96","KELOWNA","1123939","2015-05-16","2015","05","16","","25.8","","3.9","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","7","","44",""
"-119.38","49.96","KELOWNA","1123939","2015-05-17","2015","05","17","","19.2","","11.6","","15.4","","2.6","","0.0","","","M","","M","22.7","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-18","2015","05","18","","25.0","","9.1","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","2","","48",""
"-119.38","49.96","KELOWNA","1123939","2015-05-19","2015","05","19","","26.7","","5.9","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","33","","43",""
"-119.38","49.96","KELOWNA","1123939","2015-05-20","2015","05","20","","27.4","","5.7","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-21","2015","05","21","","29.1","","6.2","","17.7","","0.3","","0.0","","","M","","M","0.0","","","","12","","37",""
"-119.38","49.96","KELOWNA","1123939","2015-05-22","2015","05","22","","29.5","","8.6","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","32","","32",""
"-119.38","49.96","KELOWNA","1123939","2015-05-23","2015","05","23","","29.6","","8.5","","19.1","","0.0","","1.1","","","M","","M","0.0","","","","8","","33",""
"-119.38","49.96","KELOWNA","1123939","2015-05-24","2015","05","24","","19.5","","10.2","","14.9","","3.1","","0.0","","","M","","M","3.6","","","","33","","61",""
"-119.38","49.96","KELOWNA","1123939","2015-05-25","2015","05","25","","22.2","","9.8","","16.0","","2.0","","0.0","","","M","","M","3.3","","","","36","","32",""
"-119.38","49.96","KELOWNA","1123939","2015-05-26","2015","05","26","","20.0","","12.3","","16.2","","1.8","","0.0","","","M","","M","6.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-27","2015","05","27","","26.8","","7.3","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-28","2015","05","28","","","M","","M","","M","","M","","M","","M","","M","","M","","","12","","39",""
"-119.38","49.96","KELOWNA","1123939","2015-05-29","2015","05","29","","26.1","","12.3","","19.2","","0.0","","1.2","","","M","","M","3.0","","","","36","","48",""
"-119.38","49.96","KELOWNA","1123939","2015-05-30","2015","05","30","","27.9","","9.4","","18.7","","0.0","","0.7","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-05-31","2015","05","31","","25.8","","6.4","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","9","","41",""
"-119.38","49.96","KELOWNA","1123939","2015-06-01","2015","06","01","","28.3","","11.4","","19.9","","0.0","","1.9","","","M","","M","0.3","","","","29","","46",""
"-119.38","49.96","KELOWNA","1123939","2015-06-02","2015","06","02","","17.8","","13.5","","15.7","","2.3","","0.0","","","M","","M","17.8","","","","12","","52",""
"-119.38","49.96","KELOWNA","1123939","2015-06-03","2015","06","03","","16.3","","12.0","","14.2","","3.8","","0.0","","","M","","M","6.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-06-04","2015","06","04","","21.1","","12.1","","16.6","","1.4","","0.0","","","M","","M","3.8","","","","9","","46",""
"-119.38","49.96","KELOWNA","1123939","2015-06-05","2015","06","05","","27.0","","8.3","","17.7","","0.3","","0.0","","","M","","M","0.3","","","","34","","46",""
"-119.38","49.96","KELOWNA","1123939","2015-06-06","2015","06","06","","29.5","","9.8","","19.7","","0.0","","1.7","","","M","","M","0.0","","","","9","","43",""
"-119.38","49.96","KELOWNA","1123939","2015-06-07","2015","06","07","","33.0","","11.7","","22.4","","0.0","","4.4","","","M","","M","0.0","","","","15","","52",""
"-119.38","49.96","KELOWNA","1123939","2015-06-08","2015","06","08","","35.1","","12.8","","24.0","","0.0","","6.0","","","M","","M","0.0","","","","21","","48",""
"-119.38","49.96","KELOWNA","1123939","2015-06-09","2015","06","09","","31.3","","12.1","","21.7","","0.0","","3.7","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-06-10","2015","06","10","","31.7","","9.6","","20.7","","0.0","","2.7","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2015-06-11","2015","06","11","","","","","","","","","","","","","","","","","","","","","","",""
"-119.38","49.96","KELOWNA","1123939","2015-06-12","2015","06","12","","19.3","","8.0","","13.7","","4.3","","0.0","","","M","","M","0.0","","","","21","","48",""
"-119.38","49.96","KELOWNA","1123939","2015-06-13","2015","06","13","","23.6","","3.1","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","15","","70",""
"-119.38","49.96","KELOWNA","1123939","2015-06-14","2015","06","14","","26.0","","4.7","","15.3","","2.7","","0.0","","","M","","M","0.0","","","","","","<31",""
