"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.38","49.96","KELOWNA","1123939","2012-01-22","2012","01","22","","3.1","","-10.9","","-3.9","","21.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-23","2012","01","23","","2.4","","-7.7","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-24","2012","01","24","","2.4","","-3.6","","-0.6","","18.6","","0.0","","","M","","M","3.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-25","2012","01","25","","6.0","","-4.5","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-26","2012","01","26","","5.7","","-7.1","","-0.7","","18.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-27","2012","01","27","","2.2","","-8.5","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-28","2012","01","28","","0.3","","-3.6","","-1.7","","19.7","","0.0","","","M","","M","2.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-29","2012","01","29","","4.8","","-1.2","","1.8","","16.2","","0.0","","","M","","M","0.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-30","2012","01","30","","7.9","","0.5","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-01-31","2012","01","31","","6.3","","-0.6","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-01","2012","02","01","","4.1","","-4.6","","-0.3","","18.3","","0.0","","","M","","M","1.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-02","2012","02","02","","2.5","","-6.8","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-03","2012","02","03","","3.1","","-7.8","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-04","2012","02","04","","-0.4","","-7.9","","-4.2","","22.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-05","2012","02","05","","-2.7","","-4.6","","-3.7","","21.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-06","2012","02","06","","-2.1","","-8.7","","-5.4","","23.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-07","2012","02","07","","-2.6","","-9.3","","-6.0","","24.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-08","2012","02","08","","-0.5","","-5.1","","-2.8","","20.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-09","2012","02","09","","2.2","","-2.9","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-10","2012","02","10","","3.4","","-0.1","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-11","2012","02","11","","6.6","","0.0","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-12","2012","02","12","","5.7","","0.9","","3.3","","14.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-13","2012","02","13","","7.3","","-4.1","","1.6","","16.4","","0.0","","","M","","M","","M","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-14","2012","02","14","","2.1","","-7.5","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-15","2012","02","15","","3.6","","-7.6","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-16","2012","02","16","","-0.3","","-5.7","","-3.0","","21.0","","0.0","","","M","","M","4.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-17","2012","02","17","","2.3","","-0.9","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-18","2012","02","18","","3.9","","-1.3","","1.3","","16.7","","0.0","","","M","","M","4.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-19","2012","02","19","","3.4","","-1.0","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-20","2012","02","20","","4.3","","-2.9","","0.7","","17.3","","0.0","","","M","","M","0.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-21","2012","02","21","","3.5","","0.3","","1.9","","16.1","","0.0","","","M","","M","7.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-22","2012","02","22","","10.4","","0.8","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-23","2012","02","23","","5.8","","-1.6","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-24","2012","02","24","","2.6","","-2.8","","-0.1","","18.1","","0.0","","","M","","M","0.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-25","2012","02","25","","5.3","","-0.3","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-26","2012","02","26","","2.8","","-5.6","","-1.4","","19.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-27","2012","02","27","","-1.3","","-12.0","","-6.7","","24.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-28","2012","02","28","","1.5","","-9.7","","-4.1","","22.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-02-29","2012","02","29","","1.6","","-2.5","","-0.5","","18.5","","0.0","","","M","","M","1.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-01","2012","03","01","","4.2","","-3.8","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-02","2012","03","02","","7.3","","-2.6","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-03","2012","03","03","","13.1","","1.2","","7.2","","10.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-04","2012","03","04","","13.5","","2.4","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-05","2012","03","05","","11.3","","-0.1","","5.6","","12.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-06","2012","03","06","","3.5","","-3.2","","0.2","","17.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-07","2012","03","07","","7.9","","-4.1","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-08","2012","03","08","","7.5","","-4.2","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-09","2012","03","09","","13.0","","-4.7","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-10","2012","03","10","","11.5","","3.2","","7.4","","10.6","","0.0","","","M","","M","0.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-11","2012","03","11","","9.8","","-1.5","","4.2","","13.8","","0.0","","","M","","M","2.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-12","2012","03","12","","4.9","","-3.6","","0.7","","17.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-13","2012","03","13","","7.1","","-1.7","","2.7","","15.3","","0.0","","","M","","M","9.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-14","2012","03","14","","5.2","","-4.2","","0.5","","17.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-15","2012","03","15","","12.6","","-1.0","","5.8","","12.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-16","2012","03","16","","10.5","","-2.5","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-17","2012","03","17","","5.4","","-0.1","","2.7","","15.3","","0.0","","","M","","M","2.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-18","2012","03","18","","7.9","","-6.0","","1.0","","17.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-19","2012","03","19","","8.2","","-4.9","","1.7","","16.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-20","2012","03","20","","10.3","","-2.7","","3.8","","14.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-21","2012","03","21","","8.6","","-5.0","","1.8","","16.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-22","2012","03","22","","9.0","","-1.3","","3.9","","14.1","","0.0","","","M","","M","0.5","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-23","2012","03","23","","10.7","","-5.4","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-24","2012","03","24","","10.7","","-6.7","","2.0","","16.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-25","2012","03","25","","10.1","","-5.7","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-26","2012","03","26","","11.3","","-2.3","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-27","2012","03","27","","11.2","","-1.0","","5.1","","12.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-28","2012","03","28","","11.2","","2.7","","7.0","","11.0","","0.0","","","M","","M","0.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-29","2012","03","29","","11.7","","4.8","","8.3","","9.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-30","2012","03","30","","12.5","","2.6","","7.6","","10.4","","0.0","","","M","","M","2.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-03-31","2012","03","31","","6.7","","-2.1","","2.3","","15.7","","0.0","","","M","","M","2.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-01","2012","04","01","","9.3","","0.8","","5.1","","12.9","","0.0","","","M","","M","0.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-02","2012","04","02","","12.7","","-3.8","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-03","2012","04","03","","14.7","","5.8","","10.3","","7.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-04","2012","04","04","","9.3","","-1.3","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-05","2012","04","05","","9.1","","-2.0","","3.6","","14.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-06","2012","04","06","","11.2","","-5.4","","2.9","","15.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-07","2012","04","07","","12.6","","-3.7","","4.5","","13.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-08","2012","04","08","","15.0","","-5.7","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-09","2012","04","09","","17.1","","-1.3","","7.9","","10.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-10","2012","04","10","","16.7","","-0.5","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-11","2012","04","11","","19.7","","1.5","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-12","2012","04","12","","14.7","","7.5","","11.1","","6.9","","0.0","","","M","","M","0.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-13","2012","04","13","","14.9","","1.2","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-14","2012","04","14","","12.0","","4.5","","8.3","","9.7","","0.0","","","M","","M","4.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-15","2012","04","15","","12.2","","1.3","","6.8","","11.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-16","2012","04","16","","8.0","","-1.2","","3.4","","14.6","","0.0","","","M","","M","1.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-17","2012","04","17","","13.2","","-1.0","","6.1","","11.9","","0.0","","","M","","M","0.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-18","2012","04","18","","13.7","","2.7","","8.2","","9.8","","0.0","","","M","","M","1.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-19","2012","04","19","","13.0","","-2.1","","5.5","","12.5","","0.0","","","M","","M","1.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-20","2012","04","20","","16.8","","6.1","","11.5","","6.5","","0.0","","","M","","M","0.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-21","2012","04","21","","17.7","","-3.2","","7.3","","10.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-22","2012","04","22","","23.0","","3.6","","13.3","","4.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-23","2012","04","23","","25.8","","5.2","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-24","2012","04","24","","21.3","","8.2","","14.8","","3.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-25","2012","04","25","","21.5","","8.2","","14.9","","3.1","","0.0","","","M","","M","2.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-26","2012","04","26","","13.3","","7.8","","10.6","","7.4","","0.0","","","M","","M","19.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-27","2012","04","27","","15.7","","2.0","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-28","2012","04","28","","17.3","","-0.6","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-29","2012","04","29","","19.0","","3.3","","11.2","","6.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-04-30","2012","04","30","","15.6","","8.1","","11.9","","6.1","","0.0","","","M","","M","8.6","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-01","2012","05","01","","16.2","","7.1","","11.7","","6.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-02","2012","05","02","","14.7","","6.4","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-03","2012","05","03","","11.1","","2.7","","6.9","","11.1","","0.0","","","M","","M","","M","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-04","2012","05","04","","14.0","","4.1","","9.1","","8.9","","0.0","","","M","","M","1.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-05","2012","05","05","","14.2","","6.9","","10.6","","7.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-06","2012","05","06","","18.9","","-0.8","","9.1","","8.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-07","2012","05","07","","19.9","","0.9","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-08","2012","05","08","","21.8","","4.9","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-09","2012","05","09","","15.4","","6.3","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-10","2012","05","10","","14.4","","3.9","","9.2","","8.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-11","2012","05","11","","18.6","","-2.7","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-12","2012","05","12","","23.7","","-0.8","","11.5","","6.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-13","2012","05","13","","","M","2.0","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2012-05-14","2012","05","14","","","","","","","","","","","","","","","","","","","","","","",""
"-119.38","49.96","KELOWNA","1123939","2012-05-15","2012","05","15","","29.4","","5.1","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-16","2012","05","16","","","M","10.5","E","","M","","M","","M","","M","","","","M","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2012-05-17","2012","05","17","","18.2","","4.3","","11.3","","6.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-18","2012","05","18","","17.4","","-0.6","","8.4","","9.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-19","2012","05","19","","21.8","","0.9","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-20","2012","05","20","","17.6","","3.2","","10.4","","7.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-21","2012","05","21","","14.9","","10.4","","12.7","","5.3","","0.0","","","M","","M","4.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-22","2012","05","22","","19.3","","9.5","","14.4","","3.6","","0.0","","","M","","M","10.7","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-23","2012","05","23","","19.2","","5.0","","12.1","","5.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-24","2012","05","24","","19.1","","7.1","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-25","2012","05","25","","21.4","","7.1","","14.3","","3.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-26","2012","05","26","","23.7","","1.3","","12.5","","5.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-27","2012","05","27","","25.5","","2.5","","14.0","","4.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-28","2012","05","28","","23.7","","5.7","","14.7","","3.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-29","2012","05","29","","21.3","","9.7","","15.5","","2.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-30","2012","05","30","","23.6","","9.7","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-05-31","2012","05","31","","22.9","","10.9","","16.9","","1.1","","0.0","","","M","","M","1.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-01","2012","06","01","","","","","","","","","","","","","","","","","","","","","","",""
"-119.38","49.96","KELOWNA","1123939","2012-06-02","2012","06","02","","22.9","","11.2","","17.1","","0.9","","0.0","","","M","","M","0.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-03","2012","06","03","","18.1","","3.7","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-04","2012","06","04","","15.0","","10.0","","12.5","","5.5","","0.0","","","M","","M","0.3","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-05","2012","06","05","","15.0","","11.3","","13.2","","4.8","","0.0","","","M","","M","8.0","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-06","2012","06","06","","11.6","","8.2","","9.9","","8.1","","0.0","","","M","","M","4.9","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-07","2012","06","07","","13.0","","0.4","","6.7","","11.3","","0.0","","","M","","M","1.1","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-08","2012","06","08","","17.8","","5.8","","11.8","","6.2","","0.0","","","M","","M","15.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-09","2012","06","09","","14.3","","9.3","","11.8","","6.2","","0.0","","","M","","M","10.8","","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-10","2012","06","10","","23.9","","10.7","","17.3","","0.7","","0.0","","","M","","M","","M","","","","","<31",""
"-119.38","49.96","KELOWNA","1123939","2012-06-11","2012","06","11","","25.8","E","5.6","E","15.7","E","2.3","E","0.0","E","","M","","M","0.0","","","","","M","","M"
"-119.38","49.96","KELOWNA","1123939","2012-06-12","2012","06","12","","20.8","","8.3","","14.6","","3.4","","0.0","","","M","","M","0.6","","","","","","<31",""
